course_code,lang,section,semester,prof_name,course_name,credits,exam_form,workload,type,keywords,available_programs,course_url
MSE-649,english,Doctoral Program in Materials Science and Engineering,,Fontcuberta i Morral Anna,Crystal growth by epitaxy,2,Multiple,26hrs/semester,optional,"['molecular beam epitaxy', 'thermodynamic diagrams', 'surface reconstruction']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1945681807&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-656,english,Doctoral Program in Materials Science and Engineering,,"Bourban Pierre-Etienne, Randall Nicholas X., Bushby Andy",CCMX Advanced Course - Instrumented Nanoindentation,1,Written,20hrs/semester,optional,"['materals testing', 'indentation', 'basic theory and applications', 'comparison of techniques', 'industrial standards', 'coratings']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2074929432&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-658,english,Doctoral Program in Materials Science and Engineering,,"Mischler Stefano, Various lecturers ",Electrochemistry in Corrosion Research ,1,Project report,10hrs/semester,optional,['electrochemistry corrosion'],['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2138253875&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=fr
MSE-660(a),english,Doctoral Program in Materials Science and Engineering,,"Malchiodi Beatrice, Various lecturers , Scrivener Karen",Limestone-Calcined Clay - Cement : Characterisation methods ,2,Written,20hrs/semester,optional,[],['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2240611811&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-660(b),english,Doctoral Program in Materials Science and Engineering,,"Scrivener Karen, Various lecturers , Malchiodi Beatrice",Limestone-Calcined Clay - Cement : Characterisation methods (SPRING),2,Written,20hrs/semester,optional,[],['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4040142510&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=fr
MSE-663,english,Doctoral Program in Materials Science and Engineering,,"Testino Andrea, Casati Nicola, Various lecturers ",Powder Diffraction School - Modern Syncrotron Methods,2,Oral,32hrs/semester,optional,"['powder diffraction', 'x-rays', 'neutron diffraction']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2378208319&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-666,english,Doctoral Program in Materials Science and Engineering,,"Leinenbach Christian, Logé Roland",Additive Manufacturing of Metals and Alloys,2,Oral presentation,28hrs/semester,optional,"['metals and alloys', 'laser processing', 'electron beam melting', 'solidification', 'microstructure', 'post-treatment', 'mechanical properties', 'residual stresses']","['Materials Science and Engineering (edoc)', 'Advanced Manufacturing (edoc)', 'Microsystems and Microelectronics (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2663079392&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-667,english,Doctoral Program in Materials Science and Engineering,,"Mischler Stefano, Various lecturers , Igual Muñoz Anna Neus, Schiffmann Jürg Alexander",CCMX Tribology and Surfaces Interactions,2,Project report,26hrs/semester,optional,"['wear', 'friction', 'lubrication', 'surfaces', 'interfaces', 'coatings', 'ceramic', 'metals', 'polymers', 'composites', 'stresses', 'watches', 'implants', 'bearings', 'tribochemistry']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2702240475&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-668,english,Doctoral Program in Materials Science and Engineering,,"Hardy Ernst, Parrilli Annapaola",Non-destructive methods for industry and research,2,Oral presentation,28hrs/semester,optional,"['radiography', 'radioscopy', 'computed tomography', 'ultrasonic testing', 'acoustic emission', 'electromagnetic methods']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3256608687&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-669,english,Doctoral Program in Materials Science and Engineering,,"Schwiedrzik Johann Jakob, Michler Johann",Thin film and small scale mechanics,2,Written,32hrs/semester,optional,"['small scale mechanics', 'thin film mechanics']","['Materials Science and Engineering (edoc)', 'Microsystems and Microelectronics (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3313120938&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-671,english,Doctoral Program in Materials Science and Engineering,,Carter William Craig,"Computation, Modeling and Visualization",1,Oral,25hrs/semester,optional,"['materials science', 'computation', 'data exploration', 'visualization', 'symbolic and numerical calculations']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3396507881&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-672,english,Doctoral Program in Materials Science and Engineering,,"Cozzo Cédric, Malgorzata Grazyna Makowska, Pouchon Manuel Alexandre, Dai Yong",LNM Workshop 2023,1,Oral presentation,28hrs/semester,optional,"['nuclear materials', 'radiation effects', 'synchrotron analytics', 'neutron  analytics', 'tem', 'mechanical properties', 'operando observations', 'advanced  manufacturing']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3547583026&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=fr
MSE-675,english,Doctoral Program in Materials Science and Engineering,,"Maeder Xavier, Herrmann Lorenz, Michler Johann",Introduction to SEM and FIB microanalysis,2,Written,27hrs/semester,optional,"['sem', 'fib']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4180194777&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-676,english,Doctoral Program in Materials Science and Engineering,,"Mueller Elisabeth, Lütz Bueno Viviane, Casati Nicola, Testino Andrea",Multidisciplinary NPs characterization,2,Oral,16hrs/semester,optional,"['nanoparticles characterization particle size', 'particle shape', 'colloidal stability', 'waxs', 'saxs', 'electron microscopy']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4599185520&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=fr
MSE-703,english,Doctoral Program in Materials Science and Engineering,,"Dalle Vacche Sara, Leterrier Yves, Nouzille Eric Jacques, Sangermano Marco",Science and technology of UV-induced polymerization,1,Term paper,14hrs/semester,optional,[],"['Materials Science and Engineering (edoc)', 'Advanced Manufacturing (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=127780391&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-704,english,Doctoral Program in Materials Science and Engineering,,"Cantoni Marco, Navratilova Lucie",3D Electron Microscopy and FIB-Nanotomography,1,Project report,12hrs/semester,optional,"['3d reconstruction', 'serial sectioning', 'electron tomography', 'fib  nano-tomography', 'scanning electron microscopy', 'transmission electron  microscopy']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=127775050&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-715,english,Doctoral Program in Materials Science and Engineering,,"Boureau Victor Carle Adrien, Cantoni Marco, Alexander Duncan Thomas Lindsay, Invited lecturers (see below), Oveisi Emad",Fundamentals of STEM lmaging and Spectroscopy,2,Oral,18hrs/semester,optional,"['stem theory and instrumentation', 'stem imaging modes', 'aberration-corrected stem', 'quantitative stem', 'stem image simulation', 'eels: basic principles', 'data acquisition and processing', 'edx: basic principles', 'hyperspy', 'independent component analysis']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2702244196&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=fr
MSE-716,english,Doctoral Program in Materials Science and Engineering,,"Oveisi Emad, Invited lecturers (see below), Igual Muñoz Anna Neus, Mensi Mounir Driss",Characterization of Materials 2025,1,Written,12hrs/semester,optional,"['characterization methods', 'microscopy', 'surface characterization']","['Materials Science and Engineering (edoc)', 'Materials Science and Engineering (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4696494773&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
MSE-735,english,Doctoral Program in Materials Science and Engineering,,"Reyes Vasquez David Fernando, Cantoni Marco, Boureau Victor Carle Adrien, Oveisi Emad",Scanning and Analytical Transmission Electron Microscopy ,1,Oral presentation,14hrs/semester,optional,"['transmission electron microscopy', 'edx analysis', 'eels']",['Materials Science and Engineering (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1764979586&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
PHYS-754,english,Doctoral Program in Materials Science and Engineering,,"Harvey David Richard, Bitbol Anne-Florence Raphaëlle, Carleo Giuseppe, Ceriotti Michele, Schwaller Philippe, Zdeborová Lenka, Mathis Alexander",Lecture series on scientific machine learning,2,Oral presentation,42hrs/semester,optional,"['machine learning', 'neural networks', 'scientific machine learning']","['Physics (edoc)', 'Computational and Quantitative Biology (edoc)', 'Computer and Communication Sciences (edoc)', 'Electrical Engineering (edoc)', 'Materials Science and Engineering (edoc)', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2954525563&ww_x_anneeacad=2840683608&ww_i_section=2141714&ww_i_niveau=&ww_c_langue=en
BIO-449,english,Doctoral Program in Neuroscience,,Herzog Michael,Understanding statistics and experimental design,4,Written,4hrs/week,optional,[],"['Life Sciences Engineering MA1', 'Life Sciences Engineering MA3', 'Neuro-X MA1', 'Neuro-X MA3', 'Civil and Environmental Engineering (edoc)', 'Computational and Quantitative Biology (edoc)', 'Electrical Engineering (edoc)', 'Neuro-X minor Autumn semester', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1680039643&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
BIO-480,english,Doctoral Program in Neuroscience,,"Gräff Johannes, Mahul Mellier Anne-Laure, Schneider Bernard",Neuroscience: from molecular mechanisms to disease,5,Written,5hrs/week,optional,[],"['Life Sciences Engineering MA1', 'Life Sciences Engineering MA3', 'Neuro-X MA1', 'Neuro-X MA3', 'Minor in life sciences engineering Autumn semester', 'Neuro-X minor Autumn semester', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2395755523&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=fr
BIO-482,english,Doctoral Program in Neuroscience,,"Petersen Carl, Crochet Sylvain",Neuroscience: cellular and circuit mechanisms,5,During the semester,5hrs/week,optional,"['neurons', 'synapses', 'neuronal networks', 'learning', 'sensory processing', 'motor control']","['Life Sciences Engineering MA1', 'Life Sciences Engineering MA3', 'Neuro-X MA1', 'Neuro-X MA3', 'Neuro-X minor Autumn semester', 'Biomedical technologies minor Autumn semester', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2555928173&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=fr
BIO-483,english,Doctoral Program in Neuroscience,,"Sandi Perez Maria del Carmen, Blanke Olaf, Herzog Michael",Neuroscience: behavior and cognition,5,Written,5hrs/week,optional,[],"['Life Sciences Engineering MA2', 'Life Sciences Engineering MA4', 'Neuro-X MA2', 'Neuro-X MA4', 'Neuro-X minor Spring semester', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2555929074&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=fr
BIO-652,english,Doctoral Program in Neuroscience,,Ramdya Pavan P,Planning your scientific journey,1,Written & Oral,18hrs/semester,optional,[],"['Neuroscience (edoc)', 'Computational and Quantitative Biology (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2824892392&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
BIO-659,english,Doctoral Program in Neuroscience,,Seitz Arne,Advanced Microscopy for Life Science,3,Oral presentation,20hrs/semester,optional,"['light-microscopy', 'live-cell imaging', 'high', 'super resolution light microscopy']","['Molecular Life Sciences (edoc)', 'Computational and Quantitative Biology (edoc)', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=965855418&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
BIO-664(A),english,Doctoral Program in Neuroscience,,Glousker Galina,Responsible Conduct in Biomedical Research (Fall),1,Oral,14hrs/semester,optional,[],"['Biotechnology and Bioengineering (edoc)', 'Computational and Quantitative Biology (edoc)', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=1596475920&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
BIO-664(B),english,Doctoral Program in Neuroscience,,Glousker Galina,Responsible Conduct in Biomedical Research (Spring),1,Multiple,14hrs/semester,optional,[],"['Biotechnology and Bioengineering (edoc)', 'Computational and Quantitative Biology (edoc)', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2163592006&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
BIO-686(A),english,Doctoral Program in Neuroscience,,"Le Duc Ingrid, Bless Ann Sheila",Scientific writing for biomedical articles (Fall),1,Project report,20hrs/semester,optional,['scientific writing'],"['Biotechnology and Bioengineering (edoc)', 'Computational and Quantitative Biology (edoc)', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=238855487&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
BIO-692,english,Doctoral Program in Neuroscience,,Shillcock Julian Charles,Symmetry and Conservation in the Cell,3,Multiple,61hrs/semester,optional,"['simulation', 'coarse-grained', 'membrane', 'organelle', 'lipid', 'nanoparticle', 'protein', 'symmetry', 'mathematical modelling']","['Neuroscience (edoc)', 'Computational and Quantitative Biology (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2101330658&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=fr
BIO-699(n),english,Doctoral Program in Neuroscience,,"Profs divers *, Gräff Johannes",Training Rotation (EDNE),1,Project report,14hrs/semester,optional,[],['Neuroscience (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=991205995&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
BIO-699(o),english,Doctoral Program in Neuroscience,,"Profs divers *, Gräff Johannes",Training Rotation (EDNE),1,Project report,14hrs/semester,optional,[],['Neuroscience (edoc)'],http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3945231744&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
CH-603,english,Doctoral Program in Neuroscience,,"Steullet Pascal, Kellenberger Stephan Beat, Crettol Favre Séverine",Basic principles of drug action at the nervous system,1,Written,14hrs/semester,optional,['drug action'],"['Chemistry and Chemical Engineering (edoc)', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=51559381&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=en
EE-619,english,Doctoral Program in Neuroscience,,Amico Enrico,Advanced topics in network neuroscience,2,Written,28hrs/semester,optional,"['brain   networks', 'network science', 'brain connectomics']","['Electrical Engineering (edoc)', 'Computational and Quantitative Biology (edoc)', 'Neuroscience (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2743723861&ww_x_anneeacad=2840683608&ww_i_section=2140391&ww_i_niveau=&ww_c_langue=fr
